Time - soundlvl	Amplitude - soundlvl	Unnamed: 2	Unnamed: 3	Frequency (Hz) - soundlvl (Power Spectrum)	Amplitude - soundlvl (Power Spectrum)
0.03005	1.39239			3005.0	2.54057e-06
0.0301	1.40259			3010.0	5.91581e-07
0.03015	1.47402			3015.0	1.75356e-06
0.0302	1.35668			3020.0	2.18515e-07
0.03025	1.40514			3025.0	9.10927e-07
0.0303	1.44596			3030.0	2.99235e-07
0.03035	1.46381			3035.0	2.5717e-06
0.0304	1.35158			3040.0	9.2496e-06
0.03045	1.35668			3045.0	6.5078e-06
0.0305	1.45616			3050.0	1.31915e-06
0.03055	1.35923			3055.0	5.19342e-07
0.0306	1.2521			3060.0	1.25617e-05
0.03065	1.33882			3065.0	1.08794e-05
0.0307	1.33882			3070.0	5.41581e-06
0.03075	1.33117			3075.0	6.67274e-06
0.0308	1.42555			3080.0	4.60387e-06
0.03085	1.44086			3085.0	9.94416e-06
0.0309	1.38474			3090.0	5.12401e-06
0.03095	1.30311			3095.0	2.04283e-06
0.031	1.31076			3100.0	3.67742e-06
0.03105	1.2776			3105.0	1.63767e-05
0.0311	1.20363			3110.0	1.52487e-05
0.03115	1.35413			3115.0	5.60929e-07
0.0312	1.50207			3120.0	1.78997e-06
0.03125	1.423			3125.0	1.83829e-05
0.0313	1.31842			3130.0	5.16361e-05
0.03135	1.20618			3135.0	5.58804e-05
0.0314	1.16792			3140.0	1.81059e-05
0.03145	1.2674			3145.0	2.49046e-05
0.0315	1.42555			3150.0	6.55633e-05
0.03155	1.46381			3155.0	2.19168e-05
0.0316	1.4281			3160.0	6.39686e-06
0.03165	1.4179			3165.0	3.54084e-05
0.0317	1.41025			3170.0	6.65446e-05
0.03175	1.43575			3175.0	2.13415e-05
0.0318	1.4281			3180.0	3.25293e-06
0.03185	1.51738			3185.0	3.37774e-06
0.0319	1.5735			3190.0	4.11812e-06
0.03195	1.54289			3195.0	3.01591e-05
0.032	1.423			3200.0	5.68107e-06
0.03205	1.40004			3205.0	9.79013e-06
0.0321	1.4383			3210.0	2.26789e-05
0.03215	1.48167			3215.0	1.4107e-05
0.0322	1.4332			3220.0	5.53644e-06
0.03225	1.37964			3225.0	7.70912e-06
0.0323	1.43575			3230.0	2.57383e-05
0.03235	1.51738			3235.0	3.53719e-05
0.0324	1.47912			3240.0	5.85529e-06
0.03245	1.45616			3245.0	2.04647e-06
0.0325	1.39239			3250.0	4.08113e-06
0.03255	1.45106			3255.0	8.7135e-07
0.0326	1.45361			3260.0	9.69168e-07
0.03265	1.39239			3265.0	1.73964e-06
0.0327	1.40004			3270.0	4.64277e-06
0.03275	1.33882			3275.0	7.60165e-07
0.0328	1.32352			3280.0	1.15188e-06
0.03285	1.42045			3285.0	5.01682e-06
0.0329	1.32097			3290.0	7.59154e-06
0.03295	1.22914			3295.0	2.04695e-06
0.033	1.21383			3300.0	5.65424e-06
0.03305	1.27505			3305.0	1.45477e-05
0.0331	1.32352			3310.0	1.45777e-05
0.03315	1.36178			3315.0	1.60701e-05
0.0332	1.28271			3320.0	1.45763e-06
0.03325	1.25975			3325.0	1.34024e-06
0.0333	1.34393			3330.0	7.13691e-06
0.03335	1.35923			3335.0	2.53855e-06
0.0334	1.33117			3340.0	1.09832e-06
0.03345	1.37453			3345.0	1.76561e-06
0.0335	1.37709			3350.0	1.57827e-06
0.03355	1.4179			3355.0	2.78355e-07
0.0336	1.29546			3360.0	2.91148e-06
0.03365	1.20108			3365.0	6.22756e-06
0.0337	1.33882			3370.0	3.50291e-06
0.03375	1.423			3375.0	2.99322e-08
0.0338	1.45361			3380.0	5.67106e-06
0.03385	1.41025			3385.0	1.56815e-05
0.0339	1.38219			3390.0	1.32582e-05
0.03395	1.39494			3395.0	2.73438e-06
0.034	1.38984			3400.0	8.25244e-06
0.03405	1.46891			3405.0	1.12087e-06
0.0341	1.46126			3410.0	3.1301e-06
0.03415	1.52758			3415.0	6.99676e-06
0.0342	1.56074			3420.0	4.95768e-06
0.03425	1.48932			3425.0	1.31923e-06
0.0343	1.40004			3430.0	4.49683e-06
0.03435	1.29546			3435.0	2.05562e-06
0.0344	1.42555			3440.0	1.04178e-06
0.03445	1.5735			3445.0	6.28853e-07
0.0345	1.52758			3450.0	4.39185e-06
0.03455	1.43575			3455.0	4.28334e-06
0.0346	1.28016			3460.0	8.17539e-07
0.03465	1.2572			3465.0	1.2998e-07
0.0347	1.28526			3470.0	1.65938e-06
0.03475	1.40004			3475.0	6.84542e-07
0.0348	1.38474			3480.0	1.66457e-06
0.03485	1.29036			3485.0	3.75378e-06
0.0349	1.35923			3490.0	1.57801e-06
0.03495	1.40514			3495.0	5.80826e-07
0.035	1.38474			3500.0	7.62104e-07
0.03505	1.34393			3505.0	1.06413e-06
0.0351	1.43575			3510.0	6.83064e-07
0.03515	1.46126			3515.0	3.22899e-06
0.0352	1.32352			3520.0	1.07497e-06
0.03525	1.26485			3525.0	8.98209e-07
0.0353	1.4332			3530.0	1.19578e-06
0.03535	1.53779			3535.0	4.01444e-06
0.0354	1.47657			3540.0	3.48935e-06
0.03545	1.32097			3545.0	6.94533e-07
0.0355	1.28526			3550.0	2.98943e-06
0.03555	1.40004			3555.0	6.18138e-07
0.0356	1.4383			3560.0	1.49711e-06
0.03565	1.4179			3565.0	3.63272e-06
0.0357	1.36433			3570.0	1.1934e-06
0.03575	1.36178			3575.0	3.3867e-06
0.0358	1.39494			3580.0	3.20685e-06
0.03585	1.39494			3585.0	6.32357e-07
0.0359	1.28271			3590.0	1.52433e-05
0.03595	1.2623			3595.0	2.26142e-05
0.036	1.2725			3600.0	9.15179e-06
0.03605	1.33627			3605.0	3.12923e-06
0.0361	1.40004			3610.0	6.60148e-07
0.03615	1.34137			3615.0	1.10809e-05
0.0362	1.26995			3620.0	8.4976e-06
0.03625	1.16027			3625.0	1.27987e-07
0.0363	1.24189			3630.0	1.51407e-05
0.03635	1.32862			3635.0	2.98204e-05
0.0364	1.34137			3640.0	6.19811e-06
0.03645	1.40004			3645.0	6.38866e-06
0.0365	1.46126			3650.0	2.21615e-06
0.03655	1.52248			3655.0	6.93465e-06
0.0366	1.49442			3660.0	1.37776e-05
0.03665	1.43065			3665.0	1.80324e-06
0.0367	1.47657			3670.0	8.0547e-07
0.03675	1.53013			3675.0	6.38823e-07
0.0368	1.53523			3680.0	1.49566e-06
0.03685	1.48167			3685.0	9.96907e-06
0.0369	1.47146			3690.0	9.62917e-06
0.03695	1.50463			3695.0	2.72764e-06
0.037	1.48932			3700.0	1.50686e-05
0.03705	1.38474			3705.0	2.56371e-05
0.0371	1.33117			3710.0	2.27883e-05
0.03715	1.45616			3715.0	6.78076e-05
0.0372	1.52758			3720.0	4.4329e-05
0.03725	1.4179			3725.0	1.58688e-05
0.0373	1.38219			3730.0	7.87217e-06
0.03735	1.38984			3735.0	8.01874e-05
0.0374	1.35668			3740.0	0.000100871
0.03745	1.33882			3745.0	4.09722e-05
0.0375	1.38474			3750.0	4.36369e-05
0.03755	1.28271			3755.0	2.30589e-05
0.0376	1.2776			3760.0	9.15816e-05
0.03765	1.29801			3765.0	0.000318662
0.0377	1.4077			3770.0	0.000210741
0.03775	1.39239			3775.0	8.9076e-05
0.0378	1.31332			3780.0	3.96757e-05
0.03785	1.16027			3785.0	7.28743e-05
0.0379	1.17812			3790.0	4.90749e-05
0.03795	1.32097			3795.0	4.67733e-05
0.038	1.4077			3800.0	0.000125477
0.03805	1.34393			3805.0	0.000242962
0.0381	1.34137			3810.0	0.000142705
0.03815	1.4281			3815.0	2.38324e-06
0.0382	1.39239			3820.0	7.4677e-05
0.03825	1.35158			3825.0	1.16418e-05
0.0383	1.44341			3830.0	9.58341e-05
0.03835	1.45361			3835.0	0.000144185
0.0384	1.52248			3840.0	2.58365e-05
0.03845	1.45106			3845.0	7.4388e-07
0.0385	1.34137			3850.0	2.02159e-05
0.03855	1.28271			3855.0	9.5378e-06
0.0386	1.36688			3860.0	4.87674e-06
0.03865	1.36943			3865.0	4.70366e-05
0.0387	1.39239			3870.0	6.04038e-05
0.03875	1.36178			3875.0	6.82851e-06
0.0388	1.40514			3880.0	6.00822e-05
0.03885	1.38474			3885.0	6.03069e-05
0.0389	1.36433			3890.0	8.25654e-06
0.03895	1.4332			3895.0	4.91475e-06
0.039	1.44086			3900.0	2.11205e-05
0.03905	1.4332			3905.0	6.53887e-05
0.0391	1.4332			3910.0	5.59607e-05
0.03915	1.42555			3915.0	9.36021e-06
0.0392	1.33372			3920.0	2.73845e-05
0.03925	1.37198			3925.0	3.75407e-05
0.0393	1.37709			3930.0	6.34312e-06
0.03935	1.4077			3935.0	4.53909e-07
0.0394	1.40004			3940.0	1.06777e-05
0.03945	1.36943			3945.0	4.00897e-05
0.0395	1.29291			3950.0	5.76256e-05
0.03955	1.26485			3955.0	3.43457e-05
0.0396	1.30311			3960.0	1.32503e-05
0.03965	1.37709			3965.0	1.33278e-05
0.0397	1.34393			3970.0	2.7917e-05
0.03975	1.38729			3975.0	7.7134e-06
0.0398	1.49442			3980.0	3.83867e-06
0.03985	1.47146			3985.0	1.49045e-05
0.0399	1.43575			3990.0	1.55394e-05
0.03995	1.4332			3995.0	3.7764e-06
0.04	1.45616			4000.0	7.23168e-08
0.04005	1.48422			4005.0	3.11693e-06
0.0401	1.48422			4010.0	2.84379e-06
0.04015	1.47657			4015.0	5.23686e-06
0.0402	1.46636			4020.0	1.56517e-05
0.04025	1.51483			4025.0	5.13822e-06
0.0403	1.43065			4030.0	1.70445e-05
0.04035	1.42555			4035.0	6.53279e-06
0.0404	1.44851			4040.0	3.92506e-06
0.04045	1.48677			4045.0	8.18815e-06
0.0405	1.51738			4050.0	1.0486e-05
0.04055	1.49442			4055.0	1.36362e-05
0.0406	1.4281			4060.0	6.7354e-06
0.04065	1.37709			4065.0	3.35082e-06
0.0407	1.39239			4070.0	3.89002e-06
0.04075	1.47657			4075.0	6.4417e-06
0.0408	1.44596			4080.0	5.33548e-06
0.04085	1.28271			4085.0	2.4758e-06
0.0409	1.30311			4090.0	6.68674e-07
0.04095	1.33882			4095.0	2.9345e-06
0.041	1.33117			4100.0	1.41109e-07
0.04105	1.25465			4105.0	4.87952e-07
0.0411	1.15772			4110.0	1.12106e-06
0.04115	1.19853			4115.0	2.53334e-06
0.0412	1.21639			4120.0	1.40755e-06
0.04125	1.2521			4125.0	5.55771e-07
0.0413	1.23169			4130.0	1.54497e-06
0.04135	1.23169			4135.0	1.126e-08
0.0414	1.29291			4140.0	5.42242e-07
0.04145	1.32097			4145.0	5.76399e-07
0.0415	1.38729			4150.0	2.55593e-06
0.04155	1.39749			4155.0	5.47105e-06
0.0416	1.41025			4160.0	1.69131e-06
0.04165	1.423			4165.0	7.49972e-07
0.0417	1.35668			4170.0	2.5849e-07
0.04175	1.40004			4175.0	1.17822e-06
0.0418	1.43065			4180.0	3.51444e-06
0.04185	1.45616			4185.0	1.17472e-06
0.0419	1.4179			4190.0	8.68575e-06
0.04195	1.37453			4195.0	1.50308e-06
0.042	1.4077			4200.0	3.12957e-06
0.04205	1.44596			4205.0	1.54445e-06
0.0421	1.53523			4210.0	1.50563e-06
0.04215	1.54289			4215.0	3.96115e-07
0.0422	1.44596			4220.0	1.63066e-06
0.04225	1.38729			4225.0	1.2273e-06
0.0423	1.50207			4230.0	1.81429e-06
0.04235	1.48677			4235.0	4.08788e-06
0.0424	1.52503			4240.0	6.99914e-08
0.04245	1.39494			4245.0	2.92621e-06
0.0425	1.31587			4250.0	7.39936e-07
0.04255	1.44596			4255.0	7.38392e-07
0.0426	1.48422			4260.0	1.77307e-07
0.04265	1.36943			4265.0	4.39632e-06
0.0427	1.22404			4270.0	6.81668e-06
0.04275	1.20108			4275.0	1.08587e-05
0.0428	1.36433			4280.0	2.37567e-06
0.04285	1.4128			4285.0	8.88478e-07
0.0429	1.38474			4290.0	5.19492e-06
0.04295	1.30311			4295.0	3.60017e-06
0.043	1.29036			4300.0	6.25578e-06
0.04305	1.32862			4305.0	1.27567e-06
0.0431	1.41025			4310.0	3.60472e-06
0.04315	1.4332			4315.0	1.30852e-06
0.0432	1.35413			4320.0	1.17801e-05
0.04325	1.35668			4325.0	2.31999e-06
0.0433	1.28526			4330.0	1.14462e-05
0.04335	1.2725			4335.0	1.51934e-06
0.0434	1.31332			4340.0	4.7018e-06
0.04345	1.36178			4345.0	4.20036e-06
0.0435	1.34903			4350.0	3.02186e-06
0.04355	1.30821			4355.0	3.97134e-06
0.0436	1.33117			4360.0	7.51478e-06
0.04365	1.37964			4365.0	8.38495e-07
0.0437	1.34137			4370.0	6.63281e-06
0.04375	1.2776			4375.0	4.33133e-06
0.0438	1.35668			4380.0	4.5061e-06
0.04385	1.31076			4385.0	1.33678e-05
0.0439	1.44596			4390.0	2.14769e-05
0.04395	1.48422			4395.0	1.15329e-05
0.044	1.36688			4400.0	3.61265e-06
0.04405	1.39239			4405.0	9.69133e-08
0.0441	1.39494			4410.0	1.15198e-05
0.04415	1.423			4415.0	3.40956e-06
0.0442	1.40514			4420.0	4.8164e-06
0.04425	1.33117			4425.0	4.4658e-06
0.0443	1.30311			4430.0	4.49991e-06
0.04435	1.35413			4435.0	1.57601e-05
0.0444	1.38474			4440.0	6.23075e-06
0.04445	1.40004			4445.0	1.01053e-06
0.0445	1.36433			4450.0	7.75116e-07
0.04455	1.32097			4455.0	1.0705e-05
0.0446	1.38474			4460.0	1.24758e-05
0.04465	1.47657			4465.0	1.52254e-05
0.0447	1.55054			4470.0	1.00032e-05
0.04475	1.54544			4475.0	1.37057e-06
0.0448	1.54799			4480.0	1.94651e-05
0.04485	1.45361			4485.0	7.09697e-06
0.0449	1.35668			4490.0	3.83853e-07
0.04495	1.41025			4495.0	1.75874e-07
0.045	1.50973			4500.0	1.21494e-07
0.04505	1.55819			4505.0	1.01586e-05
0.0451	1.54544			4510.0	1.35577e-05
0.04515	1.44086			4515.0	3.9339e-06
0.0452	1.40259			4520.0	4.34314e-05
0.04525	1.4077			4525.0	6.81797e-05
0.0453	1.47912			4530.0	2.6301e-05
0.04535	1.46126			4535.0	8.7701e-08
0.0454	1.4077			4540.0	2.97982e-06
0.04545	1.33372			4545.0	3.9136e-06
0.0455	1.34648			4550.0	3.63902e-08
0.04555	1.50207			4555.0	8.51433e-06
0.0456	1.47402			4560.0	7.51484e-06
0.04565	1.30056			4565.0	5.12726e-06
0.0457	1.28016			4570.0	1.66178e-05
0.04575	1.36178			4575.0	9.61111e-06
0.0458	1.37453			4580.0	5.5475e-07
0.04585	1.35413			4585.0	2.72887e-06
0.0459	1.24444			4590.0	9.13526e-06
0.04595	1.15006			4595.0	9.79066e-06
0.046	1.21894			4600.0	9.48207e-06
0.04605	1.30821			4605.0	7.94932e-06
0.0461	1.34648			4610.0	8.95251e-06
0.04615	1.21128			4615.0	5.70969e-06
0.0462	1.22914			4620.0	5.83356e-06
0.04625	1.36688			4625.0	9.03834e-07
0.0463	1.54034			4630.0	5.15228e-06
0.04635	1.50718			4635.0	5.91958e-06
0.0464	1.40004			4640.0	5.29387e-06
0.04645	1.30056			4645.0	7.31394e-06
0.0465	1.30056			4650.0	1.15895e-05
0.04655	1.40004			4655.0	5.75609e-06
0.0466	1.48677			4660.0	1.69928e-06
0.04665	1.52248			4665.0	8.13254e-06
0.0467	1.45616			4670.0	7.81162e-06
0.04675	1.29801			4675.0	2.80931e-06
0.0468	1.4281			4680.0	8.49839e-06
0.04685	1.44596			4685.0	4.97208e-06
0.0469	1.51738			4690.0	2.79359e-06
0.04695	1.40004			4695.0	1.48997e-06
0.047	1.34137			4700.0	5.32093e-07
0.04705	1.38474			4705.0	1.56137e-06
0.0471	1.44341			4710.0	2.97124e-07
0.04715	1.44086			4715.0	2.73897e-06
0.0472	1.42045			4720.0	4.08784e-06
0.04725	1.31332			4725.0	4.02724e-06
0.0473	1.36433			4730.0	6.23261e-07
0.04735	1.50463			4735.0	1.85417e-06
0.0474	1.47146			4740.0	1.92545e-06
0.04745	1.36178			4745.0	1.32524e-06
0.0475	1.22149			4750.0	9.69385e-07
0.04755	1.28271			4755.0	5.64907e-07
0.0476	1.42045			4760.0	2.57183e-06
0.04765	1.44596			4765.0	1.265e-06
0.0477	1.31587			4770.0	1.82109e-06
0.04775	1.28781			4775.0	1.48082e-06
0.0478	1.35413			4780.0	1.6368e-07
0.04785	1.46126			4785.0	1.63485e-07
0.0479	1.50463			4790.0	2.66038e-07
0.04795	1.48677			4795.0	1.59336e-06
0.048	1.40514			4800.0	3.65312e-06
0.04805	1.35923			4805.0	2.45062e-06
0.0481	1.32352			4810.0	1.93861e-06
0.04815	1.36688			4815.0	1.99226e-06
0.0482	1.4128			4820.0	5.90407e-07
0.04825	1.45361			4825.0	1.4062e-08
0.0483	1.43575			4830.0	5.77253e-07
0.04835	1.34903			4835.0	5.03647e-07
0.0484	1.29036			4840.0	2.48576e-07
0.04845	1.423			4845.0	3.45779e-06
0.0485	1.46126			4850.0	2.99663e-06
0.04855	1.44851			4855.0	3.21452e-07
0.0486	1.42045			4860.0	1.0963e-06
0.04865	1.4281			4865.0	3.03499e-06
0.0487	1.48167			4870.0	2.51504e-06
0.04875	1.44596			4875.0	1.7676e-06
0.0488	1.36178			4880.0	5.29325e-07
0.04885	1.38219			4885.0	7.65802e-07
0.0489	1.45361			4890.0	2.11583e-06
0.04895	1.55819			4895.0	5.56639e-07
0.049	1.44851			4900.0	1.66114e-06
0.04905	1.29801			4905.0	3.50577e-06
0.0491	1.20618			4910.0	3.52828e-06
0.04915	1.31332			4915.0	2.35721e-06
0.0492	1.4281			4920.0	2.19482e-07
0.04925	1.47912			4925.0	4.09327e-07
0.0493	1.32862			4930.0	8.04375e-07
0.04935	1.26995			4935.0	3.33496e-08
0.0494	1.31332			4940.0	5.68584e-07
0.04945	1.42045			4945.0	1.36944e-06
0.0495	1.43575			4950.0	6.72493e-06
0.04955	1.40514			4955.0	3.42668e-06
0.0496	1.4332			4960.0	1.40663e-06
0.04965	1.34648			4965.0	2.77849e-06
0.0497	1.29036			4970.0	1.32763e-06
0.04975	1.32352			4975.0	5.09213e-07
0.0498	1.423			4980.0	2.10042e-07
0.04985	1.49952			4985.0	4.53767e-06
0.0499	1.40514			4990.0	1.03698e-05
0.04995	1.29036			4995.0	7.06205e-06
0.05	1.24955			5000.0	1.89019e-06
0.05005	1.38984			5005.0	8.51308e-08
0.0501	1.50973			5010.0	1.18734e-06
0.05015	1.36943			5015.0	5.81085e-06
0.0502	1.34393			5020.0	5.84999e-06
0.05025	1.38729			5025.0	4.02622e-06
0.0503	1.4128			5030.0	1.40063e-06
0.05035	1.4179			5035.0	3.70829e-07
0.0504	1.42555			5040.0	1.55106e-06
0.05045	1.40514			5045.0	6.24531e-06
0.0505	1.423			5050.0	1.41146e-06
0.05055	1.42555			5055.0	9.44561e-06
0.0506	1.4179			5060.0	6.03543e-06
0.05065	1.30821			5065.0	1.70254e-07
0.0507	1.2623			5070.0	7.84322e-07
0.05075	1.31842			5075.0	4.99182e-06
0.0508	1.37453			5080.0	4.46178e-06
0.05085	1.37198			5085.0	7.04226e-07
0.0509	1.30311			5090.0	1.14498e-06
0.05095	1.30821			5095.0	3.13866e-07
0.051	1.34137			5100.0	8.70682e-06
0.05105	1.47912			5105.0	5.77579e-06
0.0511	1.4281			5110.0	4.86655e-07
0.05115	1.33882			5115.0	8.26765e-07
0.0512	1.4332			5120.0	1.51771e-07
0.05125	1.45361			5125.0	1.82432e-06
0.0513	1.35158			5130.0	5.50346e-06
0.05135	1.34137			5135.0	1.73967e-06
0.0514	1.30821			5140.0	8.61132e-07
0.05145	1.37198			5145.0	2.08383e-06
0.0515	1.50973			5150.0	5.85956e-07
0.05155	1.423			5155.0	4.46638e-06
0.0516	1.37453			5160.0	1.05424e-05
0.05165	1.32097			5165.0	4.8558e-06
0.0517	1.35668			5170.0	9.77502e-06
0.05175	1.50718			5175.0	1.02813e-05
0.0518	1.51483			5180.0	3.73067e-06
0.05185	1.41535			5185.0	4.27313e-07
0.0519	1.35923			5190.0	1.41196e-06
0.05195	1.41535			5195.0	9.97787e-07
0.052	1.50718			5200.0	3.18891e-06
0.05205	1.4179			5205.0	7.51461e-06
0.0521	1.39494			5210.0	5.02618e-06
0.05215	1.36433			5215.0	2.60766e-06
0.0522	1.49187			5220.0	1.92995e-06
0.05225	1.54034			5225.0	2.93823e-07
0.0523	1.32862			5230.0	1.08539e-06
0.05235	1.20873			5235.0	2.14778e-07
0.0524	1.26485			5240.0	9.01508e-07
0.05245	1.43575			5245.0	3.19472e-06
0.0525	1.53523			5250.0	1.40482e-06
0.05255	1.38474			5255.0	2.96522e-07
0.0526	1.23679			5260.0	3.74407e-07
0.05265	1.36433			5265.0	1.23163e-08
0.0527	1.42555			5270.0	2.36767e-07
0.05275	1.423			5275.0	3.59658e-07
0.0528	1.38729			5280.0	6.1614e-07
0.05285	1.33882			5285.0	9.21695e-07
0.0529	1.29801			5290.0	7.54729e-07
0.05295	1.29291			5295.0	1.1761e-06
0.053	1.39239			5300.0	1.14819e-06
0.05305	1.44596			5305.0	4.10848e-07
0.0531	1.33627			5310.0	1.48712e-06
0.05315	1.29291			5315.0	3.14085e-06
0.0532	1.29291			5320.0	3.2086e-07
0.05325	1.35923			5325.0	1.40823e-06
0.0533	1.39239			5330.0	2.16954e-06
0.05335	1.37709			5335.0	8.00056e-07
0.0534	1.36943			5340.0	3.18973e-07
0.05345	1.36943			5345.0	1.15443e-06
0.0535	1.41025			5350.0	9.76268e-07
0.05355	1.4332			5355.0	2.75354e-06
0.0536	1.4077			5360.0	2.52692e-06
0.05365	1.45361			5365.0	1.4001e-06
0.0537	1.41025			5370.0	3.59587e-06
0.05375	1.38984			5375.0	1.19095e-06
0.0538	1.423			5380.0	4.43397e-08
0.05385	1.36433			5385.0	3.55458e-07
0.0539	1.31332			5390.0	6.1071e-09
0.05395	1.34903			5395.0	9.34407e-07
0.054	1.40514			5400.0	1.7308e-06
0.05405	1.34393			5405.0	6.7448e-07
0.0541	1.31587			5410.0	4.55501e-07
0.05415	1.4332			5415.0	1.38504e-06
0.0542	1.46126			5420.0	2.09871e-06
0.05425	1.37198			5425.0	1.18973e-06
0.0543	1.36688			5430.0	1.80445e-07
0.05435	1.43065			5435.0	4.46905e-07
0.0544	1.50718			5440.0	8.55345e-07
0.05445	1.37453			5445.0	5.9364e-07
0.0545	1.33882			5450.0	4.90092e-07
0.05455	1.45361			5455.0	1.43529e-07
0.0546	1.48167			5460.0	8.58606e-07
0.05465	1.50973			5465.0	1.28001e-06
0.0547	1.36433			5470.0	7.07413e-08
0.05475	1.33882			5475.0	2.06058e-07
0.0548	1.49442			5480.0	5.5766e-07
0.05485	1.51993			5485.0	3.24661e-06
0.0549	1.49187			5490.0	9.4965e-07
0.05495	1.31842			5495.0	6.65772e-07
0.055	1.32862			5500.0	1.05286e-06
0.05505	1.34393			5505.0	5.69367e-07
0.0551	1.36433			5510.0	1.89397e-06
0.05515	1.44341			5515.0	4.41786e-06
0.0552	1.34137			5520.0	5.36948e-06
0.05525	1.35923			5525.0	2.95479e-06
0.0553	1.4128			5530.0	9.8136e-07
0.05535	1.47912			5535.0	9.69851e-07
0.0554	1.37964			5540.0	9.37162e-07
0.05545	1.27505			5545.0	8.81008e-07
0.0555	1.10925			5550.0	7.24387e-07
0.05555	1.26485			5555.0	4.06601e-07
0.0556	1.41025			5560.0	5.15526e-07
0.05565	1.33372			5565.0	3.5666e-06
0.0557	1.23934			5570.0	4.79655e-06
0.05575	1.22404			5575.0	1.88491e-06
0.0558	1.28271			5580.0	1.12859e-06
0.05585	1.36433			5585.0	1.69655e-06
0.0559	1.39494			5590.0	3.15536e-07
0.05595	1.41535			5595.0	5.99839e-08
0.056	1.39239			5600.0	3.61713e-07
0.05605	1.31076			5605.0	1.92378e-06
0.0561	1.28271			5610.0	5.15569e-06
0.05615	1.40259			5615.0	4.64375e-06
0.0562	1.55309			5620.0	1.34402e-06
0.05625	1.48422			5625.0	1.86396e-06
0.0563	1.46891			5630.0	3.56008e-06
0.05635	1.40259			5635.0	6.89596e-06
0.0564	1.42045			5640.0	1.1914e-05
0.05645	1.4281			5645.0	1.16924e-05
0.0565	1.4179			5650.0	6.04628e-06
0.05655	1.31332			5655.0	6.6516e-06
0.0566	1.4077			5660.0	6.21047e-06
0.05665	1.49187			5665.0	1.81054e-06
0.0567	1.49697			5670.0	4.85009e-07
0.05675	1.45616			5675.0	5.08222e-06
0.0568	1.29036			5680.0	7.16745e-06
0.05685	1.32607			5685.0	6.10728e-06
0.0569	1.47657			5690.0	5.43791e-06
0.05695	1.5735			5695.0	4.90279e-06
0.057	1.51228			5700.0	3.41767e-06
0.05705	1.33627			5705.0	2.78902e-07
0.0571	1.29036			5710.0	2.29964e-06
0.05715	1.32352			5715.0	1.21235e-06
0.0572	1.33372			5720.0	5.34311e-07
0.05725	1.43575			5725.0	4.07961e-06
0.0573	1.40004			5730.0	3.46816e-06
0.05735	1.41535			5735.0	4.18622e-07
0.0574	1.45361			5740.0	3.06983e-06
0.05745	1.4332			5745.0	5.25645e-08
0.0575	1.37964			5750.0	7.48966e-06
0.05755	1.32862			5755.0	8.22344e-06
0.0576	1.25465			5760.0	5.05871e-07
0.05765	1.20618			5765.0	8.64228e-07
0.0577	1.36433			5770.0	6.56163e-07
0.05775	1.53523			5775.0	3.85597e-07
0.0578	1.47146			5780.0	1.12307e-06
0.05785	1.30056			5785.0	3.29251e-08
0.0579	1.2725			5790.0	5.21719e-06
0.05795	1.24699			5795.0	8.80471e-06
0.058	1.30821			5800.0	1.52668e-06
0.05805	1.36178			5805.0	1.92822e-06
0.0581	1.35668			5810.0	5.36754e-06
0.05815	1.30311			5815.0	1.44805e-06
0.0582	1.28271			5820.0	1.6404e-06
0.05825	1.31587			5825.0	3.36259e-06
0.0583	1.38729			5830.0	4.32303e-07
0.05835	1.34137			5835.0	4.59704e-06
0.0584	1.35413			5840.0	9.53779e-06
0.05845	1.45616			5845.0	7.75719e-06
0.0585	1.46891			5850.0	2.37488e-06
0.05855	1.46636			5855.0	1.37981e-06
0.0586	1.43575			5860.0	2.19007e-06
0.05865	1.39494			5865.0	1.60726e-06
0.0587	1.37198			5870.0	5.05478e-07
0.05875	1.45106			5875.0	1.16409e-06
0.0588	1.42045			5880.0	4.01894e-06
0.05885	1.37964			5885.0	2.46764e-06
0.0589	1.51483			5890.0	3.97464e-07
0.05895	1.53779			5895.0	3.84927e-07
0.059	1.48677			5900.0	1.57004e-06
0.05905	1.4383			5905.0	9.27094e-07
0.0591	1.42555			5910.0	8.9935e-07
0.05915	1.38474			5915.0	5.52271e-08
0.0592	1.34903			5920.0	1.65862e-06
0.05925	1.4077			5925.0	4.79866e-06
0.0593	1.43575			5930.0	3.22997e-06
0.05935	1.39749			5935.0	1.73454e-06
0.0594	1.44851			5940.0	9.30732e-07
0.05945	1.4077			5945.0	4.21908e-07
0.0595	1.38474			5950.0	1.69471e-07
0.05955	1.36943			5955.0	5.81442e-07
0.0596	1.36433			5960.0	1.08184e-06
0.05965	1.36943			5965.0	1.51146e-08
0.0597	1.38474			5970.0	1.86471e-06
0.05975	1.35923			5975.0	6.89098e-06
0.0598	1.34393			5980.0	6.62299e-06
0.05985	1.34393			5985.0	1.53497e-06
0.0599	1.30056			5990.0	8.81452e-07
0.05995	1.37709			5995.0	4.81547e-06
0.06	1.40514			6000.0	5.21348e-06
0.06005	1.38984			6005.0	3.1448e-07
0.0601	1.37709			6010.0	2.27909e-06
0.06015	1.31076			6015.0	1.84437e-06
0.0602	1.30566			6020.0	3.1111e-07
0.06025	1.23424			6025.0	2.77533e-08
0.0603	1.31076			6030.0	7.67178e-07
0.06035	1.42555			6035.0	8.5299e-07
