Time - soundlvl	Amplitude - soundlvl	Unnamed: 2	Unnamed: 3	Frequency (Hz) - soundlvl (Power Spectrum)	Amplitude - soundlvl (Power Spectrum)
0.0257	0.795504			2570.0	1.45978e-08
0.02575	0.798054			2575.0	6.26714e-08
0.0258	0.800605			2580.0	1.19131e-08
0.02585	0.798054			2585.0	2.13519e-08
0.0259	0.792953			2590.0	6.95e-09
0.02595	0.795504			2595.0	1.23323e-09
0.026	0.792953			2600.0	1.38747e-08
0.02605	0.795504			2605.0	3.5845e-08
0.0261	0.798054			2610.0	3.01893e-08
0.02615	0.800605			2615.0	1.55858e-08
0.0262	0.800605			2620.0	1.22683e-08
0.02625	0.795504			2625.0	3.07938e-08
0.0263	0.792953			2630.0	1.39471e-07
0.02635	0.795504			2635.0	2.38004e-08
0.0264	0.798054			2640.0	6.14135e-09
0.02645	0.808258			2645.0	3.56976e-09
0.0265	0.795504			2650.0	2.98554e-08
0.02655	0.798054			2655.0	7.75246e-08
0.0266	0.787851			2660.0	5.01129e-08
0.02665	0.792953			2665.0	5.72429e-08
0.0267	0.795504			2670.0	1.08995e-08
0.02675	0.800605			2675.0	8.10092e-09
0.0268	0.798054			2680.0	9.78045e-09
0.02685	0.795504			2685.0	3.70319e-09
0.0269	0.787851			2690.0	6.51962e-09
0.02695	0.798054			2695.0	1.66883e-08
0.027	0.795504			2700.0	2.76722e-10
0.02705	0.803156			2705.0	1.88552e-08
0.0271	0.803156			2710.0	5.05076e-08
0.02715	0.800605			2715.0	6.27099e-09
0.0272	0.78275			2720.0	1.25438e-08
0.02725	0.795504			2725.0	2.28049e-09
0.0273	0.792953			2730.0	8.65552e-09
0.02735	0.790402			2735.0	6.53545e-09
0.0274	0.805707			2740.0	4.47022e-08
0.02745	0.798054			2745.0	3.92601e-08
0.0275	0.805707			2750.0	2.05353e-09
0.02755	0.792953			2755.0	2.32844e-08
0.0276	0.798054			2760.0	1.37204e-08
0.02765	0.787851			2765.0	9.99623e-09
0.0277	0.803156			2770.0	4.33813e-08
0.02775	0.798054			2775.0	4.70982e-08
0.0278	0.792953			2780.0	5.3834e-09
0.02785	0.792953			2785.0	2.1191e-09
0.0279	0.800605			2790.0	2.81925e-08
0.02795	0.800605			2795.0	6.61924e-08
0.028	0.795504			2800.0	9.64632e-09
0.02805	0.798054			2805.0	1.82687e-08
0.0281	0.792953			2810.0	9.81751e-09
0.02815	0.792953			2815.0	2.64754e-09
0.0282	0.795504			2820.0	8.75522e-09
0.02825	0.795504			2825.0	3.90455e-08
0.0283	0.800605			2830.0	6.53073e-10
0.02835	0.808258			2835.0	1.69092e-08
0.0284	0.795504			2840.0	2.57855e-09
0.02845	0.795504			2845.0	1.83843e-08
0.0285	0.792953			2850.0	6.95448e-08
0.02855	0.78275			2855.0	6.85092e-08
0.0286	0.795504			2860.0	5.99666e-09
0.02865	0.800605			2865.0	3.84098e-08
0.0287	0.803156			2870.0	5.73193e-09
0.02875	0.800605			2875.0	2.85345e-08
0.0288	0.800605			2880.0	4.29704e-09
0.02885	0.790402			2885.0	2.75892e-08
0.0289	0.792953			2890.0	2.77412e-08
0.02895	0.787851			2895.0	2.17834e-08
0.029	0.803156			2900.0	4.2132e-08
0.02905	0.800605			2905.0	2.62842e-08
0.0291	0.795504			2910.0	2.14055e-08
0.02915	0.795504			2915.0	7.09195e-08
0.0292	0.790402			2920.0	1.58335e-08
0.02925	0.798054			2925.0	7.82227e-09
0.0293	0.792953			2930.0	3.28098e-08
0.02935	0.800605			2935.0	5.09115e-08
0.0294	0.800605			2940.0	1.27505e-08
0.02945	0.798054			2945.0	5.08519e-08
0.0295	0.795504			2950.0	4.22087e-08
0.02955	0.795504			2955.0	3.10498e-09
0.0296	0.800605			2960.0	1.4925e-08
0.02965	0.810808			2965.0	1.93378e-08
0.0297	0.800605			2970.0	4.15993e-09
0.02975	0.800605			2975.0	1.1249e-08
0.0298	0.792953			2980.0	1.66785e-08
0.02985	0.792953			2985.0	7.49241e-10
0.0299	0.792953			2990.0	8.97359e-09
0.02995	0.792953			2995.0	1.47959e-08
0.03	0.808258			3000.0	1.25155e-09
0.03005	0.798054			3005.0	7.29389e-09
0.0301	0.798054			3010.0	7.33163e-09
0.03015	0.795504			3015.0	4.67701e-08
