Time - piezo	Amplitude - piezo	Unnamed: 2	Unnamed: 3	Frequency [Hz] - piezo (Power Spectrum)	Amplitude - piezo (Power Spectrum)
0.01245	-0.00196484			1245.0	1.46156e-09
0.0125	-0.00196484			1250.0	1.32432e-09
0.01255	-0.00196484			1255.0	1.00095e-08
0.0126	-0.00196484			1260.0	1.55046e-08
0.01265	-0.00833573			1265.0	3.13509e-09
0.0127	-0.00706155			1270.0	8.05454e-09
0.01275	-0.00323902			1275.0	1.68047e-08
0.0128	-0.00323902			1280.0	2.21414e-08
0.01285	-0.00833573			1285.0	1.96274e-08
0.0129	-0.0134324			1290.0	5.47808e-09
0.01295	-0.00833573			1295.0	1.75586e-09
0.013	-0.00578737			1300.0	9.79877e-10
0.01305	-0.00196484			1305.0	2.45588e-10
0.0131	-0.0045132			1310.0	1.43245e-09
0.01315	-0.00833573			1315.0	2.73856e-09
0.0132	-0.00706155			1320.0	7.89439e-10
0.01325	-0.00323902			1325.0	6.22161e-11
0.0133	-0.00706155			1330.0	3.52899e-10
0.01335	-0.00833573			1335.0	8.17259e-10
0.0134	-0.00196484			1340.0	5.63284e-10
0.01345	-0.00196484			1345.0	1.36858e-09
0.0135	-0.00323902			1350.0	7.63128e-11
0.01355	-0.00578737			1355.0	3.40502e-10
0.0136	-0.00069066			1360.0	6.21775e-10
0.01365	0.000583518			1365.0	2.27432e-09
0.0137	-0.00196484			1370.0	1.17507e-09
0.01375	-0.00833573			1375.0	1.44816e-11
0.0138	-0.0045132			1380.0	1.21542e-09
0.01385	0.00313188			1385.0	1.16196e-09
0.0139	0.00313188			1390.0	1.55108e-09
0.01395	-0.00069066			1395.0	1.13362e-09
0.014	0.000583518			1400.0	1.23155e-09
0.01405	-0.00196484			1405.0	1.28973e-09
0.0141	0.0018577			1410.0	1.79275e-09
0.01415	-0.00069066			1415.0	1.07981e-12
0.0142	-0.00706155			1420.0	3.21566e-09
0.01425	-0.00323902			1425.0	2.66878e-09
0.0143	-0.00196484			1430.0	5.47111e-10
0.01435	-0.00196484			1435.0	2.58938e-10
0.0144	-0.00323902			1440.0	6.63028e-10
0.01445	-0.00196484			1445.0	3.88965e-09
0.0145	-0.00323902			1450.0	1.86328e-09
0.01455	0.000583518			1455.0	4.00022e-10
0.0146	0.000583518			1460.0	8.68063e-10
0.01465	-0.0045132			1465.0	1.21587e-09
0.0147	-0.00196484			1470.0	2.08704e-09
0.01475	-0.00196484			1475.0	6.06183e-10
0.0148	-0.00706155			1480.0	3.239e-10
0.01485	-0.00833573			1485.0	2.2993e-09
0.0149	-0.00833573			1490.0	2.4505e-09
0.01495	-0.00833573			1495.0	3.02967e-10
0.015	-0.0045132			1500.0	3.44282e-09
0.01505	-0.00833573			1505.0	2.438e-09
0.0151	-0.0108841			1510.0	1.11329e-09
0.01515	-0.00706155			1515.0	5.01473e-09
0.0152	-0.00706155			1520.0	7.2122e-09
0.01525	-0.00578737			1525.0	1.76387e-09
0.0153	-0.00706155			1530.0	1.16619e-09
0.01535	-0.0108841			1535.0	5.42445e-10
0.0154	-0.00706155			1540.0	2.22651e-10
0.01545	-0.00706155			1545.0	2.77022e-09
0.0155	-0.00706155			1550.0	4.69731e-09
0.01555	-0.00706155			1555.0	6.41126e-10
0.0156	-0.00323902			1560.0	4.44339e-10
0.01565	-0.00323902			1565.0	9.04309e-10
0.0157	-0.00196484			1570.0	3.42852e-10
0.01575	-0.00323902			1575.0	1.02292e-09
0.0158	-0.00196484			1580.0	5.80825e-11
0.01585	-0.00578737			1585.0	4.10048e-10
0.0159	-0.00196484			1590.0	4.12584e-10
0.01595	0.00313188			1595.0	6.202e-10
0.016	-0.00069066			1600.0	2.21793e-11
0.01605	-0.00196484			1605.0	1.98414e-09
0.0161	0.000583518			1610.0	4.9008e-09
0.01615	0.0018577			1615.0	1.41622e-09
0.0162	0.00313188			1620.0	1.58314e-09
0.01625	0.0018577			1625.0	6.15715e-10
0.0163	0.00313188			1630.0	5.21302e-09
0.01635	0.00313188			1635.0	4.31316e-09
0.0164	0.0018577			1640.0	8.1106e-10
0.01645	0.00568023			1645.0	1.50133e-10
0.0165	0.0018577			1650.0	5.52601e-10
0.01655	-0.00069066			1655.0	3.92306e-10
0.0166	0.000583518			1660.0	1.88693e-10
0.01665	0.00440605			1665.0	2.74211e-10
0.0167	-0.00069066			1670.0	4.90856e-10
0.01675	-0.00069066			1675.0	1.57354e-10
0.0168	-0.00196484			1680.0	6.88045e-10
