Time - soundlvl	Amplitude - soundlvl	Unnamed: 2	Unnamed: 3	Frequency (Hz) - soundlvl (Power Spectrum)	Amplitude - soundlvl (Power Spectrum)
0.0276	1.38984			2760.0	3.82736e-07
0.02765	1.37198			2765.0	1.73381e-09
0.0277	1.39239			2770.0	1.27726e-07
0.02775	1.40259			2775.0	3.2202e-07
0.0278	1.40514			2780.0	1.14927e-06
0.02785	1.39494			2785.0	3.82373e-07
0.0279	1.38729			2790.0	7.97764e-09
0.02795	1.39494			2795.0	8.81183e-08
0.028	1.4077			2800.0	6.61717e-07
0.02805	1.39239			2805.0	2.10949e-07
0.0281	1.35923			2810.0	4.95412e-07
0.02815	1.36943			2815.0	2.52919e-07
0.0282	1.41025			2820.0	7.91899e-07
0.02825	1.4332			2825.0	1.48688e-07
0.0283	1.44596			2830.0	1.11845e-06
0.02835	1.42045			2835.0	1.3566e-06
0.0284	1.37709			2840.0	9.70441e-08
0.02845	1.37198			2845.0	7.95555e-07
0.0285	1.38984			2850.0	5.01778e-07
0.02855	1.41535			2855.0	1.20936e-08
0.0286	1.4077			2860.0	1.23546e-07
0.02865	1.40004			2865.0	1.00469e-06
0.0287	1.39494			2870.0	1.66704e-06
0.02875	1.38984			2875.0	1.70065e-06
0.0288	1.36433			2880.0	2.61855e-06
0.02885	1.36688			2885.0	1.83572e-06
0.0289	1.37709			2890.0	4.56403e-07
0.02895	1.39494			2895.0	2.26994e-06
0.029	1.4077			2900.0	4.78079e-06
0.02905	1.39494			2905.0	3.29951e-06
0.0291	1.37198			2910.0	1.54957e-06
0.02915	1.35413			2915.0	3.78474e-07
0.0292	1.35923			2920.0	5.26414e-07
0.02925	1.38219			2925.0	4.19255e-07
0.0293	1.39494			2930.0	7.27629e-07
0.02935	1.38474			2935.0	1.60631e-06
0.0294	1.38984			2940.0	8.15295e-07
0.02945	1.38729			2945.0	2.68926e-07
0.0295	1.37964			2950.0	1.59407e-06
0.02955	1.37709			2955.0	3.41409e-06
0.0296	1.37453			2960.0	1.87112e-06
0.02965	1.36943			2965.0	9.385e-07
0.0297	1.38219			2970.0	2.69193e-06
0.02975	1.39494			2975.0	4.7968e-06
0.0298	1.39749			2980.0	2.23538e-06
0.02985	1.38729			2985.0	1.87251e-06
0.0299	1.39494			2990.0	2.74363e-07
0.02995	1.39749			2995.0	5.38159e-07
0.03	1.37709			3000.0	1.13209e-06
