Time - soundlvl	Amplitude - soundlvl	Unnamed: 2	Unnamed: 3	Frequency (Hz) - soundlvl (Power Spectrum)	Amplitude - soundlvl (Power Spectrum)
0.01525	1.34393			1525.0	5.24504e-10
0.0153	1.35413			1530.0	1.99214e-07
0.01535	1.40514			1535.0	6.19338e-08
0.0154	1.40514			1540.0	9.58953e-08
0.01545	1.35158			1545.0	5.40906e-07
0.0155	1.30821			1550.0	4.59235e-08
0.01555	1.30311			1555.0	6.57053e-08
0.0156	1.26995			1560.0	1.80135e-07
0.01565	1.30056			1565.0	3.17769e-07
0.0157	1.21894			1570.0	6.46058e-07
0.01575	1.21128			1575.0	1.93212e-06
0.0158	1.26485			1580.0	3.63545e-06
0.01585	1.30566			1585.0	2.36061e-06
0.0159	1.30311			1590.0	8.69223e-07
0.01595	1.30821			1595.0	2.52646e-07
0.016	1.38729			1600.0	1.42129e-06
0.01605	1.49187			1605.0	6.84819e-07
0.0161	1.51228			1610.0	5.17354e-07
0.01615	1.50207			1615.0	6.6312e-07
0.0162	1.49697			1620.0	5.68266e-07
0.01625	1.48167			1625.0	2.52312e-07
0.0163	1.5786			1630.0	1.69324e-06
0.01635	1.5786			1635.0	1.20236e-06
0.0164	1.50207			1640.0	5.8079e-06
0.01645	1.50463			1645.0	1.3024e-05
0.0165	1.48932			1650.0	1.2292e-05
0.01655	1.45871			1655.0	1.4466e-05
0.0166	1.4332			1660.0	1.73433e-05
0.01665	1.4128			1665.0	1.28418e-05
0.0167	1.38474			1670.0	6.61078e-06
0.01675	1.34393			1675.0	7.02426e-06
0.0168	1.32097			1680.0	1.2037e-05
0.01685	1.32862			1685.0	1.46174e-05
0.0169	1.36688			1690.0	9.43284e-06
0.01695	1.2725			1695.0	6.07926e-06
0.017	1.16027			1700.0	2.47349e-06
0.01705	1.22914			1705.0	4.05779e-06
0.0171	1.31587			1710.0	1.72291e-06
0.01715	1.32607			1715.0	1.45404e-06
0.0172	1.30056			1720.0	6.06073e-08
0.01725	1.31587			1725.0	1.42339e-06
0.0173	1.37453			1730.0	1.41687e-06
0.01735	1.35923			1735.0	1.50026e-07
0.0174	1.36433			1740.0	9.85862e-07
0.01745	1.44596			1745.0	2.2727e-07
0.0175	1.57095			1750.0	1.17305e-07
0.01755	1.57095			1755.0	2.49357e-07
0.0176	1.49952			1760.0	2.17224e-07
0.01765	1.47912			1765.0	3.92929e-07
0.0177	1.52758			1770.0	1.09699e-06
0.01775	1.53268			1775.0	1.61463e-06
0.0178	1.52503			1780.0	7.85243e-07
0.01785	1.47146			1785.0	4.80591e-07
0.0179	1.46891			1790.0	6.38318e-07
0.01795	1.47657			1795.0	3.5881e-07
0.018	1.4128			1800.0	6.68468e-07
0.01805	1.28526			1805.0	2.68637e-07
0.0181	1.2725			1810.0	2.13929e-07
0.01815	1.31076			1815.0	1.33733e-07
0.0182	1.28781			1820.0	2.11088e-07
0.01825	1.31076			1825.0	6.32123e-07
0.0183	1.29801			1830.0	1.72851e-07
0.01835	1.33372			1835.0	3.50383e-07
0.0184	1.34648			1840.0	6.99573e-09
0.01845	1.30821			1845.0	3.04059e-07
0.0185	1.2521			1850.0	3.37744e-07
0.01855	1.32097			1855.0	3.01758e-08
0.0186	1.44086			1860.0	2.91251e-07
0.01865	1.44851			1865.0	4.68298e-08
0.0187	1.39749			1870.0	9.49513e-07
0.01875	1.32352			1875.0	1.45214e-08
0.0188	1.36433			1880.0	2.90214e-08
0.01885	1.4332			1885.0	2.75726e-07
0.0189	1.48932			1890.0	6.41925e-08
0.01895	1.44086			1895.0	1.22104e-07
0.019	1.38984			1900.0	2.7844e-07
0.01905	1.38729			1905.0	4.91213e-07
0.0191	1.40259			1910.0	8.20652e-07
0.01915	1.46126			1915.0	4.32999e-07
0.0192	1.49697			1920.0	3.01431e-08
0.01925	1.45616			1925.0	5.51923e-07
0.0193	1.37964			1930.0	1.04314e-06
0.01935	1.42045			1935.0	5.50211e-07
0.0194	1.54034			1940.0	2.10368e-07
0.01945	1.47657			1945.0	1.58546e-07
0.0195	1.38474			1950.0	7.28509e-07
0.01955	1.45871			1955.0	1.30436e-06
0.0196	1.51993			1960.0	3.64437e-07
0.01965	1.50973			1965.0	2.11472e-07
0.0197	1.44341			1970.0	1.31842e-06
0.01975	1.46636			1975.0	3.26999e-07
0.0198	1.54034			1980.0	1.75145e-07
0.01985	1.47146			1985.0	5.20714e-07
0.0199	1.33627			1990.0	3.74593e-08
0.01995	1.35158			1995.0	2.1266e-08
0.02	1.38474			2000.0	1.42124e-07
0.02005	1.41025			2005.0	7.47926e-07
0.0201	1.37709			2010.0	2.10917e-07
0.02015	1.32097			2015.0	6.1826e-08
0.0202	1.23934			2020.0	3.05954e-07
0.02025	1.31842			2025.0	9.00953e-07
0.0203	1.31332			2030.0	1.43847e-06
0.02035	1.2674			2035.0	6.35507e-07
0.0204	1.23169			2040.0	4.81209e-10
0.02045	1.30311			2045.0	4.05925e-07
0.0205	1.30311			2050.0	4.43089e-07
0.02055	1.22659			2055.0	3.38075e-07
0.0206	1.2725			2060.0	1.8016e-06
0.02065	1.37198			2065.0	4.23664e-06
0.0207	1.41025			2070.0	2.58652e-06
0.02075	1.4332			2075.0	1.02041e-06
0.0208	1.37709			2080.0	1.96538e-06
0.02085	1.4077			2085.0	7.33181e-07
0.0209	1.423			2090.0	1.0856e-06
0.02095	1.45616			2095.0	6.95459e-07
0.021	1.51228			2100.0	1.79004e-06
0.02105	1.54799			2105.0	2.36302e-06
0.0211	1.54544			2110.0	1.2549e-06
0.02115	1.50463			2115.0	1.29642e-06
0.0212	1.52248			2120.0	9.0772e-07
0.02125	1.53013			2125.0	1.0924e-06
0.0213	1.51993			2130.0	2.9986e-07
0.02135	1.39494			2135.0	4.21557e-07
0.0214	1.423			2140.0	7.45258e-08
0.02145	1.50207			2145.0	3.45528e-07
0.0215	1.53523			2150.0	2.58683e-07
0.02155	1.45616			2155.0	2.26e-07
0.0216	1.33882			2160.0	2.26183e-07
0.02165	1.25975			2165.0	3.65133e-07
0.0217	1.32352			2170.0	6.16133e-07
0.02175	1.423			2175.0	5.65232e-07
0.0218	1.37964			2180.0	1.15323e-06
0.02185	1.31842			2185.0	1.00135e-06
0.0219	1.37453			2190.0	2.21791e-07
0.02195	1.47657			2195.0	3.6965e-07
0.022	1.36178			2200.0	7.14707e-07
0.02205	1.31332			2205.0	6.89184e-07
0.0221	1.45616			2210.0	2.42102e-06
0.02215	1.51738			2215.0	3.93811e-06
0.0222	1.44086			2220.0	2.79201e-06
0.02225	1.33117			2225.0	3.0759e-06
0.0223	1.35668			2230.0	1.32417e-06
0.02235	1.39749			2235.0	2.57878e-09
0.0224	1.34137			2240.0	6.90682e-07
