Time - piezo	Amplitude - piezo	Unnamed: 2	Unnamed: 3	Frequency [Hz] - piezo (Power Spectrum)	Amplitude - piezo (Power Spectrum)
0.0198	0.0298896			1980.0	7.67084e-09
0.01985	0.0273413			1985.0	2.46865e-09
0.0199	0.0222446			1990.0	3.55209e-09
0.01995	0.018422			1995.0	1.08792e-08
0.02	0.0145995			2000.0	2.90554e-09
0.02005	0.0133253			2005.0	1.61645e-09
0.0201	0.0133253			2010.0	1.04742e-09
0.02015	0.00695441			2015.0	4.27172e-10
0.0202	0.000583518			2020.0	1.27769e-09
0.02025	-0.00323902			2025.0	1.22993e-09
0.0203	-0.00578737			2030.0	4.49437e-10
0.02035	-0.00960991			2035.0	5.33793e-10
0.0204	-0.0045132			2040.0	8.47262e-10
0.02045	-0.00833573			2045.0	1.58076e-09
0.0205	-0.017255			2050.0	6.40736e-09
0.02055	-0.017255			2055.0	1.61304e-09
0.0206	-0.0185292			2060.0	2.77527e-10
0.02065	-0.0159808			2065.0	9.94888e-10
0.0207	-0.017255			2070.0	8.42537e-09
0.02075	-0.0198033			2075.0	5.56957e-09
0.0208	-0.0159808			2080.0	1.29767e-09
0.02085	-0.00833573			2085.0	4.20121e-10
0.0209	-0.00706155			2090.0	2.37951e-09
0.02095	-0.00833573			2095.0	3.45456e-09
0.021	-0.00323902			2100.0	2.09881e-09
0.02105	-0.00069066			2105.0	4.79197e-09
0.0211	0.00313188			2110.0	4.57958e-09
0.02115	0.00950277			2115.0	1.11487e-10
0.0212	0.0171478			2120.0	1.78811e-09
0.02125	0.0145995			2125.0	2.52545e-10
0.0213	0.018422			2130.0	7.12152e-10
0.02135	0.0209704			2135.0	7.53118e-09
0.0214	0.0260671			2140.0	7.72877e-09
0.02145	0.0273413			2145.0	4.19756e-09
0.0215	0.0247929			2150.0	7.22634e-10
0.02155	0.0247929			2155.0	2.13041e-09
0.0216	0.0247929			2160.0	1.17065e-08
0.02165	0.0247929			2165.0	8.83758e-09
0.0217	0.0222446			2170.0	3.33128e-09
0.02175	0.0145995			2175.0	7.02006e-09
0.0218	0.0107769			2180.0	1.43985e-08
0.02185	0.0145995			2185.0	1.39868e-08
0.0219	0.0120511			2190.0	1.71674e-08
0.02195	0.00822859			2195.0	7.48117e-08
0.022	0.00313188			2200.0	6.66402e-08
0.02205	-0.00069066			2205.0	2.23745e-08
0.0221	-0.00323902			2210.0	4.16735e-08
0.02215	-0.00578737			2215.0	1.40465e-07
0.0222	-0.00706155			2220.0	2.70215e-07
0.02225	-0.00706155			2225.0	4.21618e-07
0.0223	-0.0134324			2230.0	3.90467e-07
0.02235	-0.0134324			2235.0	9.00772e-08
0.0224	-0.0159808			2240.0	2.87777e-09
0.02245	-0.017255			2245.0	5.04488e-08
0.0225	-0.0121583			2250.0	6.32243e-08
0.02255	-0.0134324			2255.0	2.64837e-08
0.0226	-0.0185292			2260.0	1.34436e-08
0.02265	-0.017255			2265.0	2.54598e-08
0.0227	-0.0147066			2270.0	7.01284e-08
0.02275	-0.0134324			2275.0	1.05319e-07
0.0228	-0.00960991			2280.0	9.34408e-08
0.02285	-0.0134324			2285.0	6.2649e-08
0.0229	-0.0134324			2290.0	4.50853e-08
0.02295	-0.0134324			2295.0	7.35733e-08
0.023	-0.0108841			2300.0	6.22287e-08
0.02305	-0.00960991			2305.0	6.49578e-08
0.0231	-0.0121583			2310.0	6.12994e-08
0.02315	-0.0134324			2315.0	1.88898e-08
0.0232	-0.0134324			2320.0	8.34852e-09
0.02325	-0.0159808			2325.0	3.11038e-09
0.0233	-0.0159808			2330.0	5.01754e-09
0.02335	-0.0134324			2335.0	8.98516e-09
0.0234	-0.0134324			2340.0	4.36419e-09
0.02345	-0.0121583			2345.0	4.25114e-08
0.0235	-0.0159808			2350.0	3.86143e-08
