Time - piezo	Amplitude - piezo	Unnamed: 2	Unnamed: 3	Frequency [Hz] - piezo (Power Spectrum)	Amplitude - piezo (Power Spectrum)
0.02095	0.0120511			2095.0	3.76275e-09
0.021	0.0145995			2100.0	5.39798e-09
0.02105	0.0222446			2105.0	1.16784e-08
0.0211	0.018422			2110.0	2.26888e-08
0.02115	0.0145995			2115.0	4.67334e-08
0.0212	0.0171478			2120.0	1.35257e-07
0.02125	0.0209704			2125.0	2.12557e-07
0.0213	0.0222446			2130.0	6.57619e-08
0.02135	0.0209704			2135.0	2.10538e-07
0.0214	0.0196962			2140.0	4.6287e-07
0.02145	0.0222446			2145.0	2.81405e-07
0.0215	0.0209704			2150.0	6.05266e-08
0.02155	0.018422			2155.0	3.9446e-08
0.0216	0.0145995			2160.0	1.82373e-07
0.02165	0.0133253			2165.0	2.29227e-07
0.0217	0.0107769			2170.0	2.49437e-08
0.02175	0.00822859			2175.0	6.74641e-09
0.0218	0.00568023			2180.0	8.86954e-09
0.02185	-0.00069066			2185.0	4.61575e-08
0.0219	-0.00706155			2190.0	3.08195e-08
0.02195	-0.00960991			2195.0	1.39728e-08
0.022	-0.0121583			2200.0	3.26494e-09
0.02205	-0.017255			2205.0	7.22291e-09
0.0221	-0.017255			2210.0	2.3226e-08
0.02215	-0.017255			2215.0	3.11655e-08
0.0222	-0.0223517			2220.0	4.25133e-08
0.02225	-0.0312709			2225.0	9.27899e-09
0.0223	-0.0299968			2230.0	1.71489e-08
0.02235	-0.0274484			2235.0	3.69343e-08
0.0224	-0.0261742			2240.0	2.01857e-08
0.02245	-0.0274484			2245.0	2.3659e-09
0.0225	-0.0312709			2250.0	1.01677e-08
0.02255	-0.0312709			2255.0	5.29149e-09
0.0226	-0.0274484			2260.0	1.80593e-08
0.02265	-0.0198033			2265.0	2.07904e-08
0.0227	-0.0198033			2270.0	2.55242e-09
0.02275	-0.0223517			2275.0	9.28913e-09
0.0228	-0.017255			2280.0	6.54042e-09
0.02285	-0.0108841			2285.0	2.54676e-10
0.0229	-0.00833573			2290.0	1.718e-09
0.02295	-0.00706155			2295.0	1.68684e-08
0.023	-0.0045132			2300.0	2.43085e-08
0.02305	0.000583518			2305.0	1.8758e-08
0.0231	-0.00069066			2310.0	1.10001e-08
0.02315	0.000583518			2315.0	7.46096e-10
0.0232	0.000583518			2320.0	5.55413e-09
0.02325	0.00568023			2325.0	1.06007e-08
0.0233	0.0018577			2330.0	8.03703e-09
0.02335	-0.00196484			2335.0	4.70795e-09
0.0234	-0.0045132			2340.0	1.61871e-08
0.02345	-0.0045132			2345.0	2.35498e-08
0.0235	-0.00323902			2350.0	1.27587e-08
0.02355	-0.0121583			2355.0	1.09018e-09
0.0236	-0.0134324			2360.0	3.69998e-09
0.02365	-0.017255			2365.0	1.16728e-08
0.0237	-0.0185292			2370.0	2.34746e-08
0.02375	-0.0223517			2375.0	1.80906e-08
0.0238	-0.0249			2380.0	8.98728e-10
0.02385	-0.0325451			2385.0	1.33265e-08
0.0239	-0.0376418			2390.0	1.36721e-08
0.02395	-0.0376418			2395.0	1.17433e-09
0.024	-0.0401902			2400.0	1.76394e-08
0.02405	-0.0427385			2405.0	4.38611e-09
0.0241	-0.0376418			2410.0	3.8273e-09
0.02415	-0.038916			2415.0	5.57198e-10
0.0242	-0.0465611			2420.0	4.97137e-09
0.02425	-0.0427385			2425.0	6.94605e-09
0.0243	-0.0325451			2430.0	4.20632e-09
0.02435	-0.0274484			2435.0	2.48295e-08
0.0244	-0.0210775			2440.0	2.47875e-08
0.02445	-0.0223517			2445.0	9.18111e-10
0.0245	-0.0147066			2450.0	1.64378e-08
0.02455	-0.00706155			2455.0	3.14589e-08
0.0246	0.0018577			2460.0	1.6004e-08
0.02465	0.00695441			2465.0	1.49426e-08
0.0247	0.0120511			2470.0	8.7927e-09
0.02475	0.0158737			2475.0	1.09021e-09
0.0248	0.0222446			2480.0	2.07063e-09
0.02485	0.0286154			2485.0	1.74647e-09
0.0249	0.0311638			2490.0	7.37822e-09
0.02495	0.0337122			2495.0	1.08072e-08
0.025	0.0349863			2500.0	4.78149e-09
0.02505	0.0375347			2505.0	1.31217e-09
0.0251	0.0362605			2510.0	9.16595e-09
0.02515	0.0388089			2515.0	3.72125e-08
0.0252	0.0388089			2520.0	1.20829e-08
0.02525	0.040083			2525.0	1.55709e-09
0.0253	0.0388089			2530.0	6.57407e-09
0.02535	0.0286154			2535.0	7.97748e-09
